Nom du lieu,Adresse,Code postal,Ville,Latitude,Longitude,Type de parking,Source,Places,PMR,Transport public,Prix,Ouverture,Commentaire,Proprietaire,Lumière,Velo
Aire de covoiturage Pleugueneuc,Echangeur D137,,Pleugueneuc,48.4064610007836,-1.90637866702025,Aire_Covoiturage,35 CD35 Ille-et-vilaine sur data.gouv.fr,12,0,,,,,,non,
Aire de covoiturage de Pleumeleuc,Le Plessix blanc,35137,Pleumeleuc,48.1749676676785,-1.92168000053564,Aire_Covoiturage,35 CD35 Ille-et-vilaine sur data.gouv.fr,40,1,,,,,,oui,
Parking du Terrain de Foot,38 Rue des Tailleurs de Pierre,35420,Poilley,48.4657006724909,-1.26392677675344,Parking,35 CD35 Ille-et-vilaine sur data.gouv.fr,,,,,,,,,
Parking Rue de Rennes,Rue de Rennes,35320,Poligne,47.8890790481741,-1.68709046334082,Parking,35 CD35 Ille-et-vilaine sur data.gouv.fr,35,0,,,,,,non,
Parking Rue de Saint-Brieuc,Rue de Saint-Brieuc,35290,Quedillac,48.2510036674608,-2.14369133317817,Parking,35 CD35 Ille-et-vilaine sur data.gouv.fr,20,1,,,,,,oui,
Aire de covoiturage Le Patis Tatelin,La Brandais,35700,Rennes,48.1542753346738,-1.62583033301005,Aire_Covoiturage,35 CD35 Ille-et-vilaine sur data.gouv.fr,5,0,,,,,,non,
Aire de covoiturage de Romagné,ZA des estuaires,35133,Romagne,48.3422440008313,-1.2901129998311,Aire_Covoiturage,35 CD35 Ille-et-vilaine sur data.gouv.fr,70,0,,,,,,oui,
Aire de covoiturage Saint-Aubin D'Aubigné,Rue de Rennes,35251,Saint-Aubin D'Aubigne,48.2578365170927,-1.605462722729234,Aire_Covoiturage,35 CD35 Ille-et-vilaine sur data.gouv.fr,28,1,,,,,,non,
Aire de covoiturage de La Mottais,ZA de la Mottais,68480,Saint-Aubin-Du-Cormier,48.2590836675474,-1.41356166699232,Aire_Covoiturage,35 CD35 Ille-et-vilaine sur data.gouv.fr,96,2,,,,,,non,
Aire du Rocher,Echangeur D137,,Saint-Domineuc,48.3652216673203,-1.87419933257559,Aire_Covoiturage,35 CD35 Ille-et-vilaine sur data.gouv.fr,23,1,,,,,,oui,
Aire de covoiturage - Butte des Saulniers,Echangeur D177,35600,Sainte-Marie,47.698491613845,-2.02071923754765,Aire_Covoiturage,35 CD35 Ille-et-vilaine sur data.gouv.fr,,,,,,,,,
Za Saint-Eustache,D3155,35460,Saint-Etienne-En-Cogles,48.3997816033527,-1.3124302889776,Building,35 CD35 Ille-et-vilaine sur data.gouv.fr,,,,,,,,,
Aire de covoiturage Le Clos Richard,Le Clos Richard,35610,Saint-Georges-De-Grehaigne,48.5643819271309,-1.5366099059271,Aire_Covoiturage,35 CD35 Ille-et-vilaine sur data.gouv.fr,20,0,,,,,,non,
Place de La Mairie,Place de la Mairie,35420,Saint-Georges-De-Reintembault,48.5091783566556,-1.24341596421968,Building,35 CD35 Ille-et-vilaine sur data.gouv.fr,,,,,,,,,
Parking Rennes Saint Gregoire,Rue d'Ouessant,35760,Saint-Gregoire,48.1573436680575,-1.6884986665086,Parking,35 CD35 Ille-et-vilaine sur data.gouv.fr,15,0,,,,,,non,
Parking Le Pâtis Buret,Le Pâtis Buret,35140,Saint-Marc-Sur-Couesnon,48.3020180008598,-1.35766633347369,Parking,35 CD35 Ille-et-vilaine sur data.gouv.fr,12,0,,,,,,oui,
Parking Rue Louis Pasteur,Rue Louis Pasteur,35290,Saint-Meen-Le-Grand,48.1890466674775,-2.17094666746479,Parking,35 CD35 Ille-et-vilaine sur data.gouv.fr,16,2,,,,,,oui,
Aire du Fort Saint-Père,Echangeur de Châteauneuf d'Ille-et-Vilaine,35430,Saint-Pere,48.5653426672858,-1.9234283331846,Aire_Covoiturage,35 CD35 Ille-et-vilaine sur data.gouv.fr,35,0,,,,,,non,
Aire de covoiturage de Saint-Symphorien,Echangeur D137,35630,Saint-Symphorien,48.2862465232119,-1.80170668342775,Aire_Covoiturage,35 CD35 Ille-et-vilaine sur data.gouv.fr,24,,,,,,,non,
Aire de covoiturage de Cossinade,Cossinade,35310,Saint-Thurial,48.0453233343844,-1.92799000102346,Aire_Covoiturage,35 CD35 Ille-et-vilaine sur data.gouv.fr,15,0,,,,,,non,
Aire de covoiturage Sens-De-Bretagne,Stade Emile Logeais,35326,Sens-De-Bretagne,48.33123114545765,-1.527401755819961,Aire_Covoiturage,35 CD35 Ille-et-vilaine sur data.gouv.fr,30,0,,,,,,oui,
Place de La Mairie,Place Debussy-Chadonnay,35620,Teillay,47.806637001231,-1.53937933305954,Building,35 CD35 Ille-et-vilaine sur data.gouv.fr,40,0,,,,,,oui,
Parking Porte de Tizé,Porte de Tizé - rocade Est,35235,Thorigne-Fouillard,48.1407826674582,-1.57978266621959,Parking,35 CD35 Ille-et-vilaine sur data.gouv.fr,15,1,,,,,,non,
Place Pierre Et Marie Curie,Place Pierre et Marie Curie,35134,Thourie,47.8534316677844,-1.47938466601243,Building,35 CD35 Ille-et-vilaine sur data.gouv.fr,40,0,,,,,,non,
Parking Route de Saint-Thual,Echangeur D137 / route de Saint-Thual,35190,Tinteniac,48.3246903338542,-1.85252366621467,Parking,35 CD35 Ille-et-vilaine sur data.gouv.fr,30,0,,,,,,non,
Parking de covoiturage Montigné,Echangeur Montigné,35370,Torce,48.0741723345051,-1.27117299940071,Parking,35 CD35 Ille-et-vilaine sur data.gouv.fr,32,1,,,,,,non,
Parking Les Orgeries,Les Orgeries,35770,Vern-Sur-Seiche,48.0443496672159,-1.60563566618997,Parking,35 CD35 Ille-et-vilaine sur data.gouv.fr,50,0,,,,,,non,
Aire de covoiturage Vignoc,Le Bas Champ,35630,Vignoc,48.2510753635979,-1.77288642424832,Aire_Covoiturage,35 CD35 Ille-et-vilaine sur data.gouv.fr,16,0,,,,,,non,
Place du Centre-Bourg,Place du centre-bourg,35420,Villamee,48.4605457365393,-1.22080977059004,Building,35 CD35 Ille-et-vilaine sur data.gouv.fr,,,,,,,,,
Parc D'Activités La Baratière,PA La Baratière,35500,Vitre,48.1094983341145,-1.21606233311802,Parking,35 CD35 Ille-et-vilaine sur data.gouv.fr,100,10,,,,,,oui,
Hyper U Bourgueil,Hyper U Bourgueil,37140,Bourgueil,47.271780,0.167301,Supermarket,37 CD37 Indre-et-Loir,,,,,,,,,
Salle des Fêtes,Salle des Fetes 21B Rue Picard,37140,Bourgueil,47.284594,0.172025,Building,37 CD37 Indre-et-Loir,,,,,,,,,
Parking Chopin,Rue Chopin,37310,Chambourg Sur Indre,47.18375,0.9644444444444444,Parking,37 CD37 Indre-et-Loir,,,,,,,,,
Aire de Beauloisir,Aire de Beauloisir / La forteresse,37500,Chinon,47.1699668,0.241935,Aire_covoiturage,37 CD37 Indre-et-Loir,,,,,,,,,
Aire du Giratoire de St Louand,RD751 Giratoire St Louand,37500,Chinon,47.1747056,0.20249166666666668,Aire_covoiturage,37 CD37 Indre-et-Loir,,,,,,,,,
Aire de Cinq Mars La Pile,RD 952 Giratoire de l’échangeur de l’A85,37130,Cinq Mars La Pile,47.329483,0.446998,Aire_covoiturage,37 CD37 Indre-et-Loir,,,,,,,,,
Aire de Draché,"Parc de Loisirs, Rue du Breuil, RD 136",37800,Draché,47.0541111,0.6253611111111111,Aire_covoiturage,37 CD37 Indre-et-Loir,,,,,,,,,
Aire de Druye,RD 751 Giratoire du Panier ,37190,Druye,47.3013333,0.5709166666666666,Aire_covoiturage,37 CD37 Indre-et-Loir,,,,,,,,,
Aire de Loches Saint-Jacques,Croisement RD943 et RD764 Saint Jacques,37600,Loches,47.14,1.0022222222222221,Aire_covoiturage,37 CD37 Indre-et-Loir,,,,,,,,,
Aire de Manthelan,RD 50 Route de Tours,37240,Manthelan,47.1412778,0.7875277777777777,Aire_covoiturage,37 CD37 Indre-et-Loir,,,,,,,,,
Parking Péage Noyant de Touraine,RD 760 Giratoire A10,37460,Noyant De Touraine,47.1912056,1.2441666666666666,Parking,37 CD37 Indre-et-Loir,,,,,,,,,
Office du Tourisme Azay-Chinon Val de Loire,Office du Tourisme,37800,Saint Maure De Touraine,47.108953,0.614553,Building,37 CD37 Indre-et-Loir,,,,,,,,,
Aire de Sorigny,RD84 SORIGNY - entrée A10,37250,Sorigny,47.2555278,0.6782777777777778,Aire_covoiturage,37 CD37 Indre-et-Loir,,,,,,,,,
Place du Champs de Mars,Place du Champs de Mars,38110,Cessieu,45.5665576,5.3748035,Parking,38 Agence de Mobilité Nord-Isère,5,,,,,,,,
Parking du Stade,"Stade, Route de Vienne",38460,Chamagnieu,45.6810255,5.1699525,Parking,38 Agence de Mobilité Nord-Isère,7,,,,,,,,
Parking Lieu-Dit Bois Vion,"Bois Vion, route de P.Piraud",38630,Corbelin,45.6097371,5.5367125,Parking,38 Agence de Mobilité Nord-Isère,2,,Transisère : ligne 1000 - Les Avenières - L Tour-du-Pin - arrêt : Vion-abribus,,,,,,
Place du Calvaire,Place du Calvaire,38510,Courtenay ,45.7263451,5.4065609,Parking,38 Agence de Mobilité Nord-Isère,7,,Transisère : ligne 1230 - Montalieu-Vercieu / Bourgoin Jallieu - arrêt : Lancin,,,,,,
Parking du Cimetière,La Perrière,38460,Dizimieu,45.7190647,5.2932537,Parking,38 Agence de Mobilité Nord-Isère,10,,,,,,,,
Parking du Stade,Stade,38110,Dolomieu,45.6091441,5.5044508,Parking,38 Agence de Mobilité Nord-Isère,5,,,,,,,,
Halle des Sports,"Halle des sports, Route de Corbeyssieu",38290,Frontonas,45.6446407,5.1870596,Parking,38 Agence de Mobilité Nord-Isère,5,,Transière : ligne 1060 - Pont de Cheruy/Villefontaine - arrêt Stade,,,,,,
Parking Louis Morel,Voie Louis Morel,38110,La Chapelle De La Tour,45.587213,5.4659718,Parking,38 Agence de Mobilité Nord-Isère,5,,,,,,,,
Parking covoiturage La Grive,14 chemin des marais A43,38300,La Grive,45.602524,5.2332257,Parking,38 Agence de Mobilité Nord-Isère,120,,,,,,,,
Parking Bas Lieudieu,Place Publique,38440,Lieudieu,45.457779,5.1816953,Parking,38 Agence de Mobilité Nord-Isère,10,,Transisère : ligne 2900 -Vienne - La cote St André - arrêt : Le village,,,,,,
Parking du Stade, Stade,38440,Meyrieu Les Etangs,45.5139858,5.1998914,Parking,38 Agence de Mobilité Nord-Isère,5,,Transisère : ligne 2090 - St Jean de Bournay - Bourgoin Jallieu - arrêt : Stade,,,,,,
38 Zone D'Activité du Mont Revelon,D1075 ZA du Mont Revelon,38390,Montalieu-Vercieu,45.8030762,5.4023231,Parking,38 Agence de Mobilité Nord-Isère,10,,Transisère : ligne 1230 - Montalieu-Vercieu / Bourgoin Jallieu - arrêt : centre commercial (1km),,,,,,
Aire de covoiturage Ruffieu,Ruffieu,38300,Nivolas-Vermelle ,45.5723408,5.3017187,Parking,38 Agence de Mobilité Nord-Isère,32,,Transisère : lignes 20 / 11400 / 1130 - arrêt : Ruffieu,,,,,,
Mairie d'Optevoz,Mairie - Rue Philippe Tassier,38460,Optevoz ,45.7523431,5.3299141,Parking,38 Agence de Mobilité Nord-Isère,5,,,,,,,,
Salle Polyvalente,Salle Polyvalente,38480,Pont De Beauvoisin,45.5410068,5.6678939,Parking,38 Agence de Mobilité Nord-Isère,6,,,,,,,,
Parking Lavaizin,Lavaizin,38300,Ruy Montceau,45.5840781,5.3264809,Parking,38 Agence de Mobilité Nord-Isère,50,,Transisère : ligne 22 - arrêt : Lavaizin Parking,,,,,,
Salle Polyvalente,Voie St Didier de la Tour,38110,Saint Clair De La Tour,45.5721831,5.4785031,Parking,38 Agence de Mobilité Nord-Isère,8,,,,,,,,
Parking Salle Claire delage,Salle Claire Delage,38440,Saint Jean De Bournay,45.4998537,5.1448578,Parking,38 Agence de Mobilité Nord-Isère,,,Transisère : ligne 2090 - St Jean de Bournay - Bourgoin Jallieu - arrêt : H.L.M. La barre (600m) / ligne 2960 : St Jean ed Bournay - Lyon - arrêt : Le cinéma (300m) / ligne 2900 : Vienne - La cote St André - arrêt : H.L.M. La barre (600m) +  Le cinéma (300m),,,,,,
Mairie de Salagnon,Le Revolet,38890,Salagnon,45.6691248,5.3583484,Parking,38 Agence de Mobilité Nord-Isère,10,,Transisère : ligne 1230 - Montalieu-Vercieu - Bourgoin Jallieu - arrêt : Fermes (1km),,,,,,
Parking Sablonières,Sablonières,38460,Soleymieu,45.6898435,5.3722107,Parking,38 Agence de Mobilité Nord-Isère,10,,Transisère : ligne 1040 - Montalieu Vercieu/Bourgoin Jallieu - Arrêt : sablonnière gare,,,,,,
Salle Polyvalente Les Molles,Les Molles,38890,St Chef,45.6406277,5.361886,Parking,38 Agence de Mobilité Nord-Isère,7,,,,,,,,
Parking de L'Eglise,"Le Bourg, route des rivoires",38110,St Didier De La Tour,45.5546889,5.4820587,Parking,38 Agence de Mobilité Nord-Isère,5,,,,,,,,
Peage St Quentin Fallavier,Luzais,38070,St Quentin Fallavier,45.655621,5.098473,Aire_covoiturage,38 Agence de Mobilité Nord-Isère,150,,Transisère : ligne 1920/1930/1940/1950 - arrêt : Chesnes luzais A43,,,,,,
Parking Salle des 3 Chênes,Salle des 3 Chênes,38690,Torchefelon,45.5171433,5.4010463,Parking,38 Agence de Mobilité Nord-Isère,5,,,,,,,,
Stade de La Prairie,Stade de la Prairie,38090,Villefontaine,45.6063671,5.1654679,Parking,38 Agence de Mobilité Nord-Isère,80,,Transisère : 1920 -1930 -1940 - Arrêt : Stade de la Prairie,,,,,,
Parking du Stade,Stade,38730,Virieu,45.4858536,5.4736484,Parking,38 Agence de Mobilité Nord-Isère,10,,,,,,,,
Place de Verdun,"Rue de Bréda, 38580 Allevard",38580,Allevard,45.39404017,6.074773472,Parking,38 CD38 Isère,,,,,,,,,
Parking Parc Technologique des Fontaines,"255 Impasse du Teura, 38190 Bernin",38190,Bernin,45.26445095,5.878396613,Parking,38 CD38 Isère,,,,,,,,,
Parking covoiturage La Grive A43,"14 Chemin des Marais, 38300 Bourgoin-Jallieu",38300,Bourgoin Jallieu,45.60252898,5.233225391,Aire_covoiturage,38 CD38 Isère,,,,,,,,,
Parking Cessieu,Champ de mars,38110,Cessieu,45.566,5.375,Parking,38 CD38 Isère,,,,,,,,,
Parking Chamagnieu,Stade,38460,Chamagnieu,45.681,5.169,Parking,38 CD38 Isère,,,,,,,,,
Parking Géant Casino,"Centre Commercial Géant Casino, Avenue Frédéric Mistral, 38670 Chasse-sur-Rhône",38670,Chasse Sur Rhone,45.57447561,4.810653734,Supermarket,38 CD38 Isère,,,,,,,,,
Parking Corbelin,Bois Vion,38630,Corbelin,45.609,5.536,Parking,38 CD38 Isère,,,,,,,,,
Parking Courtneay,Place du Calvaire,38510,Courtenay,45.726,5.406,Parking,38 CD38 Isère,,,,,,,,,
Supermarché Casino Crolles,"162-478 Rue des Frères Montgolfier, 38920 Crolles",38920,Crolles,45.27040671,5.893443984,Supermarket,38 CD38 Isère,,,,,,,,,
Parking Dizimieu,La Perriere,38460,Dizimieu,45.719,5.291,Parking,38 CD38 Isère,,,,,,,,,
Parking Dolomieu,La Sardiniere,38110,Dolomieu,45.616,5.451,Parking,38 CD38 Isère,,,,,,,,,
Parking Frontonas,Hall des sports,38290,Frontonas,45.644,5.187,Parking,38 CD38 Isère,,,,,,,,,
Gymnase ,"10 Rue de la Ventive, 38570 Goncelin",38570,Goncelin,45.34241362,5.975431845,Building,38 CD38 Isère,,,,,,,,,
Parking La Chapelle de La Tour,Place des anciens combattants,38110,La Chapelle De La Tour,45.487,5.466,Parking,38 CD38 Isère,,,,,,,,,
Parking Le Passage,"Centre, route de St-Didier",38490,Le Passage,45.53,5.513,Parking,38 CD38 Isère,,,,,,,,,
Parking covoiturage de L'Isle D'Abeau,"Boulevard de l'Isle d'Abeau, 38080 L'Isle-d'Abeau",38080,L'Isle D'Abeau,45.61470452,5.2249494,P+R,38 CD38 Isère,,,,,,,,,
Parking Za des Longs Prés,"135 Chemin des Longs Prés, 38660 Lumbin",38660,Lumbin,45.30243664,5.907538356,Aire_covoiturage,38 CD38 Isère,,,,,,,,,
Parking Meyrieu Les Etangs,Stade,38440,Meyrieu Les Etangs,45.514,5.199,Parking,38 CD38 Isère,,,,,,,,,
Parking Montalieu Vercieu,Za du Mont Revelon,38390,Montalieu Vercieu,45.803,5.401,Parking,38 CD38 Isère,,,,,,,,,
Parking Montbonnot,"1143 Chemin du Moulin, 38330 Montbonnot-Saint-Martin",38330,Montbonnot Saint Martin,45.22430605,5.818924527,Parking,38 CD38 Isère,,,,,,,,,
Parking Nivolas-Vermelle Ruffieu,1044 ROUTE NATIONALE 85,38300,Nivolas Vermelle,45.572409,5.301809,Parking,38 CD38 Isère,,,,,,,,,
Parking Optevoz,Mairie,38460,Optevoz,45.753,5.33,Parking,38 CD38 Isère,,,,,,,,,
Mairie de Pont de Cheruy,"16 Rue de la République, 38230 Pont-de-Chéruy",38230,Pont De Cheruy,45.75022724,5.173478208,Building,38 CD38 Isère,,,,,,,,,
Parking Relais Bièvre Dauphine,"D50F, 38140 Rives",38140,Rives,45.38175227,5.477001335,P+R,38 CD38 Isère,,,,,,,,,
Parking St Chef,Les Moles,38890,Saint Chef,45.64,5.361,Parking,38 CD38 Isère,,,,,,,,,
Parking Saint Clair de La Tour,Place Jules Ferry,38110,Saint Clair De La Tour,45.572,5.478,Parking,38 CD38 Isère,,,,,,,,,
Parking St Didier de La Tour,Parking du bourg,38110,Saint Didier De La Tour,45.554,5.484,Parking,38 CD38 Isère,,,,,,,,,
Parking Relais Mandrin,"2 Rue des Narcisses, 38590 Saint-Étienne-de-Saint-Geoirs",38590,Saint Etienne De Saint Geoirs,45.34178545,5.33841285,Parking,38 CD38 Isère,,,,,,,,,
Parking Saint Hilaire de Brens,Gare,38460,Saint Hilaire De Brens,45.685,5.289,Parking,38 CD38 Isère,,,,,,,,,
Parking Saint-Jean de Bournay,Salle Claire Delage,38440,Saint Jean De Bournay,45.5,5.144,Parking,38 CD38 Isère,,,,,,,,,
Office du Tourisme de Saint Martin D'Uriage,"161 Route de Gières, 38410 Saint-Martin-d'Uriage",38410,Saint Martin D'Uriage,45.14532778,5.829239793,Building,38 CD38 Isère,,,,,,,,,
Parking Les Ratz,"516 Chemin des Ratz, 38330 Saint-Nazaire-les-Eymes",38330,Saint Nazaire Les Eymes,45.25810468,5.851073894,Aire_covoiturage,38 CD38 Isère,,,,,,,,,
Parking de Flosailles,"1410 Chemin Saint-Martin, 38300 Saint-Savin",38300,Saint Savin,45.6451,5.3012,Parking,38 CD38 Isère,,,,,,,,,
Parking Salagnon,Le Revolet,38890,Salagnon,45.689,5.359,Parking,38 CD38 Isère,,,,,,,,,
Parking Soleymieu,Sablonnieres,38460,Soleymieu,45.69,5.376,Parking,38 CD38 Isère,,,,,,,,,
Parking Torchfelon,Salle des 3 chênes,38690,Torchefelon,45.516,5.4,Parking,38 CD38 Isère,,,,,,,,,
Intermarché,Chemin de Maupas Lieu dit Vernette,38200,Villette De Vienne,45.584306,4.914167,Supermarket,38 CD38 Isère,,,,,,,,,
Parking Virieu,Salle des fêtes,38730,Virieu,45.486,5.473,Parking,38 CD38 Isère,,,,,,,,,
Parking Relais Champfeuillet,"11 Route des Bois Parc de Montaly, 38500 Voiron",38500,Voiron,45.35018777,5.567052357,P+R,38 CD38 Isère,,,,,,,,,
Boulème,"Lieu dit ""Boulème"", 39310 Bellecombe",39310,Bellecombe,46.3246787213999,5.92328760527,Parking,39 Arc Jurassien,,,,,,,,,
Pont,"2 Chemin des Santans, 25190 Bief",25190,Bief-du-Fourg,47.32740,6.77237,Parking,39 Arc Jurassien,,,,,,,,,
Salle Polyvalente,"5 Rue des Couenneaux, 39220 Bois-d'Amont",39220,Bois d'Amont,46.5374085292,6.13768904883,Parking,39 Arc Jurassien,,,,,,,,,
Salle des fêtes,"4 Rue du Moulin, 25560 Bonnevaux",25560,Bonnevaux,46.8094883,6.1832031,Parking,39 Arc Jurassien,,,,,,,,,
Stade,"5 Rue du Stade, 25140 Charquemont",25140,Charquemont,47.20775,6.82651,Parking,39 Arc Jurassien,,,,,,,,,
Route du Frasnois,"8 Route de Genève, 39150 Chaux-des-Crotenay",39150,Chaux-des-Crotenay,46.6544748,5.9405365,Parking,39 Arc Jurassien,,,,,,,,,
Zone artisanale,"route des, 1 Route de Genève, 39150 Chaux-des-Crotenay",39150,Chaux-des-Crotenay,46.6558787,5.9439349,Parking,39 Arc Jurassien,,,,,,,,,
Parking Salle Polyvalente,"20B Rue des Écoles, 25450 Damprichard",25450,Damprichard,47.24476,6.87814,Parking,39 Arc Jurassien,,,,,,,,,
Rond-point D461 - D258,"D258, 25580 Étalans",25580,Etalans,47.161365,6.255083,Parking,39 Arc Jurassien,,,,,,,,,
Parking Communal,"23 Rue Maréchal Leclerc, 25390 Flangebouche",25390,Flangebouche,47.144153,6.473908,Parking,39 Arc Jurassien,,,,,,,,,
Salle des fêtes,"60 Grande Rue, 39460 Foncine-le-Haut",39460,Foncine-le-Haut,46.6589088,6.0731235,Parking,39 Arc Jurassien,,,,,,,,,
Centre-ville,"7 Place François Xavier Joubert, 25140 Fournet-Blancheroche",25140,Fournet-Blancheroche,47.1684,6.82475,Parking,39 Arc Jurassien,,,,,,,,,
Stade,"1 Rue du Stade, 25560 Frasne",25560,Frasne,46.854194,6.159539,Parking,39 Arc Jurassien,,,,,,,,,
Pont,"D27, 39360 Jeurre",39360,Jeurre,46.3634764946,5.70651954169,Parking,39 Arc Jurassien,,,,,,,,,
Salle des fêtes,"2 Rue du Palais, 25500 La Chenalotte",25500,La Chenalotte,47.10892,6.68649,Parking,39 Arc Jurassien,,,,,,,,,
Chapelle-Mijoux,"N57, 25300 La Cluse-et-Mijoux",25300,La Cluse-et-Mijoux,46.8310128,6.3680171,Parking,39 Arc Jurassien,,,,,,,,,
Parrods,"19 Rue Val du Fort, 25300 La Cluse-et-Mijoux",25300,La Cluse-et-Mijoux,46.8726578,6.3902049,Parking,39 Arc Jurassien,,,,,,,,,
Pharmacie,"1 La Tuilerie, 25300 La Cluse-et-Mijoux",25300,La Cluse-et-Mijoux,46.8674851,6.37409,Parking,39 Arc Jurassien,,,,,,,,,
Centre du village,"83 Rue du Faubourg, 39400 La Mouille",39400,La Mouille,46.5054088,5.9808848,Parking,39 Arc Jurassien,,,,,,,,,
Village,"18 Rue de l'Epicéa, 39370 La Pesse",39370,La Pesse,46.283426,5.846764,Parking,39 Arc Jurassien,,,,,,,,,
Gare de Labergement-Sainte-Marie,"8 Grande Rue, 25160 Labergement-Sainte-Marie",25160,Labergement-Sainte-Marie,46.7744747755,6.28286398994,Parking,39 Arc Jurassien,,,,,,,,,
Parking du Versoix,"15 Route de Lajoux, 39310 Lamoura",39310,Lamoura,46.392977,5.968349,Parking,39 Arc Jurassien,,,,,,,,,
Centre-Ville-Clémenceau,"5 Rue Clemenceau, 25210 Le Russey",25210,Le Russey,47.16191,6.73146,Parking,39 Arc Jurassien,,,,,,,,,
Stade,"4 Rue du Stade, 25210 Le Russey",25210,Le Russey,47.15692,6.71983,Parking,39 Arc Jurassien,,,,,,,,,
Auberge du Pré du frêne,"3 Les Meix, 39260 Les Crozets",39260,Les Crozets,46.4619359192999,5.79568162006,Parking,39 Arc Jurassien,,,,,,,,,
Salle des fêtes,"5 Rue du Calvaire, 25500 Les Fins",25500,Les Fins,47.08115,6.63513,Parking,39 Arc Jurassien,,,,,,,,,
Stade,"D6, 25300 Les Fourgs",25300,Les Fourgs,46.8335887,6.4255595,Parking,39 Arc Jurassien,,,,,,,,,
Espace tri sélectif,"25 Route de la Poste, 25370 Les Hôpitaux-Neufs",25370,Les Hôpitaux-Neufs,46.7748137,6.3687865,Parking,39 Arc Jurassien,,,,,,,,,
Rond point de Jougne,"N57, 25370 Les Hôpitaux-Neufs",25370,Les Hôpitaux-Neufs,46.77017029,6.38122230027,Parking,39 Arc Jurassien,,,,,,,,,
Place du village,"Le Bourg, 39310 Les Moussières",39310,Les Moussières,46.3249905429999,5.89142197337,Parking,39 Arc Jurassien,,,,,,,,,
La Cure,"14 Route internationale, 39220 Les Rousses",39220,Les Rousses,46.465801,6.072549,Parking,39 Arc Jurassien,,,,,,,,,
Le Grépillon,"Centre Vacances, 350 Route des Rousses d'Amont, 39220 Les Rousses",39220,Les Rousses,46.490838,6.059889,Parking,39 Arc Jurassien,,,,,,,,,
Parking du Faubourg,"810 Route Blanche, 39220 Les Rousses",39220,Les Rousses,46.482021,6.061831,Parking,39 Arc Jurassien,,,,,,,,,
Salle des fêtes,"51 Grande Rue, 39400 Longchaumois",39400,Longchaumois,46.4624756,5.9340504,Parking,39 Arc Jurassien,,,,,,,,,
Gare de Longevilles-Mont-d'Or,"6 Rue de la Gare, 25370 Longevilles-Mont-d'Or",25370,Longevilles-Mont-d'Or,46.75297604,6.304349899,Parking,39 Arc Jurassien,,,,,,,,,
Parking Communal,"9 Rue du Bas des Âges, 25390 Loray",25390,Loray,47.145047,6.500108,Parking,39 Arc Jurassien,,,,,,,,,
Gymnase,"53 Rue Saint-Michel, 25120 Maîche",25120,Maîche,47.24497,6.78947,Parking,39 Arc Jurassien,,,,,,,,,
Impasse des Alpes,"1 Impasse des Alpes, 25120 Maîche",25120,Maîche,47.24574,6.8111,Parking,39 Arc Jurassien,,,,,,,,,
Tuileries,"Rue du Stade, 25120 Maîche",25120,Maîche,47.24748,6.78618,Parking,39 Arc Jurassien,,,,,,,,,
Centre village,"4 Rue du Cornet, 39260 Meussia",39260,Meussia,46.4981854421999,5.72640580147,Parking,39 Arc Jurassien,,,,,,,,,
Saint-Claude,"60 Rue René Dalloz, 39260 Moirans-en-Montagne",39260,Moirans-en-Montagne,46.4235797388,5.72565932584,Parking,39 Arc Jurassien,,,,,,,,,
